Name,Time,X,Y,Layer,Observed,Computed,Weight,Group,Residual
H-10,4150.000000,2280194.353810,10433448.868999,12,6687.170000,6593.879029,1.000000,1,93.290971
H-10,4516.000000,2280194.353810,10433448.868999,12,6698.250000,6593.900602,1.000000,1,104.349398
H-10,4881.000000,2280194.353810,10433448.868999,12,6702.760000,6593.940708,1.000000,1,108.819292
H-10,5235.000000,2280194.353810,10433448.868999,12,6708.750000,6594.239841,1.000000,1,114.510159
H-10,5600.000000,2280194.353810,10433448.868999,12,6710.300000,6595.078613,1.000000,1,115.221387
H-10,5966.000000,2280194.353810,10433448.868999,12,6716.440000,6595.882423,1.000000,1,120.557577
H-10,6315.000000,2280194.353810,10433448.868999,12,6695.150000,6595.714555,1.000000,1,99.435445
H-10,6757.000000,2280194.353810,10433448.868999,12,6660.360000,6595.081600,1.000000,1,65.278400
H-10,7031.000000,2280194.353810,10433448.868999,12,6640.350000,6594.541976,1.000000,1,45.808024
H-10,7397.000000,2280194.353810,10433448.868999,12,6624.290000,6594.155639,1.000000,1,30.134361
H-10,7670.000000,2280194.353810,10433448.868999,12,6612.210000,6594.821777,1.000000,1,17.388223
H-10,8218.000000,2280194.353810,10433448.868999,12,6595.330000,6594.745609,1.000000,1,0.584391
H-10,8522.000000,2280194.353810,10433448.868999,12,6592.730000,6594.412109,1.000000,1,-1.682109
H-10,8888.000000,2280194.353810,10433448.868999,12,6592.090000,6593.919598,1.000000,1,-1.829598
H-10,9314.000000,2280194.353810,10433448.868999,12,6591.330000,6593.286348,1.000000,1,-1.956348
H-10,9679.000000,2280194.353810,10433448.868999,12,6590.150000,6592.749534,1.000000,1,-2.599534
H-10,9800.000000,2280194.353810,10433448.868999,12,6590.350000,6592.577792,1.000000,1,-2.227792
H-10,10410.000000,2280194.353810,10433448.868999,12,6589.380000,6591.705336,1.000000,1,-2.325336
H-10,10714.000000,2280194.353810,10433448.868999,12,6589.040000,6591.254365,1.000000,1,-2.214365
H-10,10865.000000,2280194.353810,10433448.868999,12,6588.620000,6591.019842,1.000000,1,-2.399842
H-10,11297.000000,2280194.353810,10433448.868999,12,6588.550000,6590.352981,1.000000,1,-1.802981
H-11,6757.000000,2282027.088582,10432290.822169,12,6567.830000,6599.530469,1.000000,1,-31.700469
H-11,7031.000000,2282027.088582,10432290.822169,12,6569.640000,6598.826567,1.000000,1,-29.186567
H-11,7397.000000,2282027.088582,10432290.822169,12,6571.340000,6598.335116,1.000000,1,-26.995116
H-11,7670.000000,2282027.088582,10432290.822169,12,6571.380000,6599.013672,1.000000,1,-27.633672
H-11,8218.000000,2282027.088582,10432290.822169,12,6571.970000,6598.978600,1.000000,1,-27.008600
H-11,8522.000000,2282027.088582,10432290.822169,12,6575.000000,6598.498535,1.000000,1,-23.498535
H-11,8888.000000,2282027.088582,10432290.822169,12,6575.360000,6597.765444,1.000000,1,-22.405444
H-11,9314.000000,2282027.088582,10432290.822169,12,6576.340000,6596.924572,1.000000,1,-20.584572
H-11,9465.000000,2282027.088582,10432290.822169,12,6576.240000,6596.633084,1.000000,1,-20.393084
H-11,10044.000000,2282027.088582,10432290.822169,12,6576.240000,6595.564209,1.000000,1,-19.324209
H-11,10410.000000,2282027.088582,10432290.822169,12,6577.240000,6594.913432,1.000000,1,-17.673432
H-11,10714.000000,2282027.088582,10432290.822169,12,6577.220000,6594.389248,1.000000,1,-17.169248
H-11,10865.000000,2282027.088582,10432290.822169,12,6577.510000,6594.134323,1.000000,1,-16.624323
H-14,6301.000000,2277238.145960,10431852.458835,12,6612.600000,6588.248676,1.000000,1,24.351324
H-14,6757.000000,2277238.145960,10431852.458835,12,6612.370000,6587.832335,1.000000,1,24.537665
H-14,7031.000000,2277238.145960,10431852.458835,12,6611.760000,6587.756300,1.000000,1,24.003700
H-14,7397.000000,2277238.145960,10431852.458835,12,6611.180000,6587.633245,1.000000,1,23.546755
H-14,7670.000000,2277238.145960,10431852.458835,12,6611.520000,6587.346191,1.000000,1,24.173809
H-14,8218.000000,2277238.145960,10431852.458835,12,6600.000000,6588.200076,1.000000,1,11.799924
H-14,8522.000000,2277238.145960,10431852.458835,12,6600.000000,6587.851237,1.000000,1,12.148763
H-14,8888.000000,2277238.145960,10431852.458835,12,6601.000000,6587.775886,1.000000,1,13.224114
H-14,9314.000000,2277238.145960,10431852.458835,12,6602.800000,6587.762891,1.000000,1,15.037109
H-14,9679.000000,2277238.145960,10431852.458835,12,6603.000000,6587.724798,1.000000,1,15.275202
H-14,9800.000000,2277238.145960,10431852.458835,12,6611.000000,6587.711363,1.000000,1,23.288637
H-17,6301.000000,2278063.891491,10431125.243951,12,6561.450000,6616.881955,1.000000,1,-55.431955
H-17,6757.000000,2278063.891491,10431125.243951,12,6553.120000,6616.880370,1.000000,1,-63.760370
H-17,7031.000000,2278063.891491,10431125.243951,12,6552.580000,6616.879760,1.000000,1,-64.299760
H-17,7397.000000,2278063.891491,10431125.243951,12,6551.940000,6616.881118,1.000000,1,-64.941118
H-17,7670.000000,2278063.891491,10431125.243951,12,6551.800000,6616.886230,1.000000,1,-65.086230
H-17,8218.000000,2278063.891491,10431125.243951,12,6551.440000,6616.881833,1.000000,1,-65.441833
H-17,8522.000000,2278063.891491,10431125.243951,12,6550.900000,6616.880534,1.000000,1,-65.980534
H-17,8888.000000,2278063.891491,10431125.243951,12,6550.700000,6616.879720,1.000000,1,-66.179720
H-17,9314.000000,2278063.891491,10431125.243951,12,6551.880000,6616.879395,1.000000,1,-64.999395
H-17,9679.000000,2278063.891491,10431125.243951,12,6550.520000,6616.879395,1.000000,1,-66.359395
H-17,9800.000000,2278063.891491,10431125.243951,12,6550.600000,6616.879395,1.000000,1,-66.279395
H-17,10410.000000,2278063.891491,10431125.243951,12,6549.900000,6616.878418,1.000000,1,-66.978418
H-17,10714.000000,2278063.891491,10431125.243951,12,6549.180000,6616.878418,1.000000,1,-67.698418
H-17,10865.000000,2278063.891491,10431125.243951,12,6549.350000,6616.878418,1.000000,1,-67.528418
H-2,6301.000000,2281458.872312,10429282.277987,12,6712.700000,6658.594337,1.000000,1,54.105663
H-2,6757.000000,2281458.872312,10429282.277987,12,6711.240000,6655.729215,1.000000,1,55.510785
H-2,7031.000000,2281458.872312,10429282.277987,12,6710.660000,6656.524641,1.000000,1,54.135359
H-2,7397.000000,2281458.872312,10429282.277987,12,6710.200000,6660.072880,1.000000,1,50.127120
H-2,7670.000000,2281458.872312,10429282.277987,12,6710.120000,6661.895996,1.000000,1,48.224004
H-2,8218.000000,2281458.872312,10429282.277987,12,6710.100000,6657.779428,1.000000,1,52.320572
H-2,8522.000000,2281458.872312,10429282.277987,12,6710.100000,6655.795573,1.000000,1,54.304427
H-2,8888.000000,2281458.872312,10429282.277987,12,6710.400000,6656.977116,1.000000,1,53.422884
H-2,9314.000000,2281458.872312,10429282.277987,12,6709.880000,6659.729506,1.000000,1,50.150494
H-2,9679.000000,2281458.872312,10429282.277987,12,6710.500000,6659.874163,1.000000,1,50.625837
H-2,9800.000000,2281458.872312,10429282.277987,12,6711.200000,6659.907831,1.000000,1,51.292169
H-2,10410.000000,2281458.872312,10429282.277987,12,6709.400000,6659.862519,1.000000,1,49.537481
H-2,10714.000000,2281458.872312,10429282.277987,12,6710.500000,6659.866414,1.000000,1,50.633586
H-2,10865.000000,2281458.872312,10429282.277987,12,6710.520000,6659.884796,1.000000,1,50.635204
H-3,6757.000000,2282055.392197,10428436.037240,12,6660.200000,6701.020682,1.000000,1,-40.820682
H-3,7031.000000,2282055.392197,10428436.037240,12,6674.240000,6700.820590,1.000000,1,-26.580590
H-3,7397.000000,2282055.392197,10428436.037240,12,6674.710000,6700.645470,1.000000,1,-25.935470
H-3,7670.000000,2282055.392197,10428436.037240,12,6675.050000,6702.453613,1.000000,1,-27.403613
H-3,8218.000000,2282055.392197,10428436.037240,12,6674.120000,6700.862453,1.000000,1,-26.742453
H-3,8522.000000,2282055.392197,10428436.037240,12,6677.570000,6700.777507,1.000000,1,-23.207507
H-3,8888.000000,2282055.392197,10428436.037240,12,6678.570000,6700.582916,1.000000,1,-22.012916
H-3,9314.000000,2282055.392197,10428436.037240,12,6679.850000,6699.986423,1.000000,1,-20.136423
H-3,9679.000000,2282055.392197,10428436.037240,12,6677.610000,6699.922092,1.000000,1,-22.312092
H-3,9800.000000,2282055.392197,10428436.037240,12,6681.250000,6699.915455,1.000000,1,-18.665455
H-3,10410.000000,2282055.392197,10428436.037240,12,6681.600000,6701.032561,1.000000,1,-19.432561
H-3,10714.000000,2282055.392197,10428436.037240,12,6661.040000,6702.114041,1.000000,1,-41.074041
H-3,10865.000000,2282055.392197,10428436.037240,12,6683.450000,6702.531982,1.000000,1,-19.081982
H-38,3785.000000,2279010.340616,10432035.664661,12,6627.000000,6593.494304,1.000000,1,33.505696
H-38,4150.000000,2279010.340616,10432035.664661,12,6626.500000,6594.563563,1.000000,1,31.936437
H-38,4516.000000,2279010.340616,10432035.664661,12,6627.190000,6594.279570,1.000000,1,32.910430
H-38,4881.000000,2279010.340616,10432035.664661,12,6626.470000,6594.190557,1.000000,1,32.279443
H-38,5235.000000,2279010.340616,10432035.664661,12,6625.710000,6594.425031,1.000000,1,31.284969
H-38,5600.000000,2279010.340616,10432035.664661,12,6625.810000,6595.211263,1.000000,1,30.598737
H-38,5966.000000,2279010.340616,10432035.664661,12,6625.260000,6595.828526,1.000000,1,29.431474
H-38,6301.000000,2279010.340616,10432035.664661,12,6625.180000,6595.365744,1.000000,1,29.814256
H-38,6757.000000,2279010.340616,10432035.664661,12,6619.630000,6594.538605,1.000000,1,25.091395
H-38,7031.000000,2279010.340616,10432035.664661,12,6616.560000,6593.989487,1.000000,1,22.570513
H-38,7397.000000,2279010.340616,10432035.664661,12,6614.350000,6593.690402,1.000000,1,20.659598
H-38,7670.000000,2279010.340616,10432035.664661,12,6613.070000,6594.613281,1.000000,1,18.456719
H-38,8218.000000,2279010.340616,10432035.664661,12,6610.770000,6594.369650,1.000000,1,16.400350
H-38,8522.000000,2279010.340616,10432035.664661,12,6609.390000,6593.935710,1.000000,1,15.454290
H-38,8888.000000,2279010.340616,10432035.664661,12,6608.490000,6593.418000,1.000000,1,15.072000
H-38,9314.000000,2279010.340616,10432035.664661,12,6606.830000,6592.816896,1.000000,1,14.013104
H-38,9679.000000,2279010.340616,10432035.664661,12,6606.050000,6592.283694,1.000000,1,13.766306
H-38,9800.000000,2279010.340616,10432035.664661,12,6606.170000,6592.107095,1.000000,1,14.062905
H-38,10410.000000,2279010.340616,10432035.664661,12,6605.010000,6591.243215,1.000000,1,13.766785
H-38,10714.000000,2279010.340616,10432035.664661,12,6605.160000,6590.818528,1.000000,1,14.341472
H-38,10865.000000,2279010.340616,10432035.664661,12,6605.370000,6590.599963,1.000000,1,14.770037
H-43,6301.000000,2279697.725822,10430457.181222,12,6659.600000,6625.136110,1.000000,1,34.463890
H-43,6757.000000,2279697.725822,10430457.181222,12,6657.420000,6623.641163,1.000000,1,33.778837
H-43,7031.000000,2279697.725822,10430457.181222,12,6656.140000,6622.968259,1.000000,1,33.171741
H-43,7397.000000,2279697.725822,10430457.181222,12,6656.530000,6623.161656,1.000000,1,33.368344
H-43,7670.000000,2279697.725822,10430457.181222,12,6659.110000,6625.129395,1.000000,1,33.980605
H-43,8218.000000,2279697.725822,10430457.181222,12,6655.990000,6624.238513,1.000000,1,31.751487
H-43,8522.000000,2279697.725822,10430457.181222,12,6659.510000,6623.441081,1.000000,1,36.068919
H-43,8888.000000,2279697.725822,10430457.181222,12,6658.670000,6622.779233,1.000000,1,35.890767
H-43,9314.000000,2279697.725822,10430457.181222,12,6661.580000,6622.350435,1.000000,1,39.229565
H-43,9679.000000,2279697.725822,10430457.181222,12,6661.080000,6622.071163,1.000000,1,39.008837
H-43,9800.000000,2279697.725822,10430457.181222,12,6661.460000,6621.981650,1.000000,1,39.478350
H-43,10410.000000,2279697.725822,10430457.181222,12,6661.260000,6621.580526,1.000000,1,39.679474
H-43,10714.000000,2279697.725822,10430457.181222,12,6662.020000,6621.427599,1.000000,1,40.592401
H-43,10865.000000,2279697.725822,10430457.181222,12,6660.660000,6621.366393,1.000000,1,39.293607
H-48,6301.000000,2277619.709463,10433809.113238,12,6591.160000,6585.806833,1.000000,1,5.353167
H-48,6757.000000,2277619.709463,10433809.113238,12,6590.290000,6584.681179,1.000000,1,5.608821
H-48,7031.000000,2277619.709463,10433809.113238,12,6589.080000,6583.771797,1.000000,1,5.308203
H-48,7397.000000,2277619.709463,10433809.113238,12,6587.840000,6584.669268,1.000000,1,3.170732
H-48,7670.000000,2277619.709463,10433809.113238,12,6587.460000,6586.030762,1.000000,1,1.429238
H-48,8218.000000,2277619.709463,10433809.113238,12,6587.440000,6586.071048,1.000000,1,1.368952
H-48,8522.000000,2277619.709463,10433809.113238,12,6584.840000,6586.192871,1.000000,1,-1.352871
H-48,8888.000000,2277619.709463,10433809.113238,12,6583.560000,6585.851756,1.000000,1,-2.291756
H-48,9314.000000,2277619.709463,10433809.113238,12,6582.060000,6585.432462,1.000000,1,-3.372462
H-48,9679.000000,2277619.709463,10433809.113238,12,6580.720000,6585.320406,1.000000,1,-4.600406
H-48,9800.000000,2277619.709463,10433809.113238,12,6581.440000,6585.224904,1.000000,1,-3.784904
H-48,10410.000000,2277619.709463,10433809.113238,12,6580.820000,6584.675895,1.000000,1,-3.855895
H-48,10714.000000,2277619.709463,10433809.113238,12,6584.810000,6584.106398,1.000000,1,0.703602
H-48,10865.000000,2277619.709463,10433809.113238,12,6579.520000,6583.790266,1.000000,1,-4.270266
H-49,3785.000000,2276838.478610,10431352.480917,12,6549.000000,6540.799322,1.000000,1,8.200678
H-49,4139.000000,2276838.478610,10431352.480917,12,6562.000000,6540.677409,1.000000,1,21.322591
H-49,4505.000000,2276838.478610,10431352.480917,12,6562.000000,6540.538353,1.000000,1,21.461647
H-49,4870.000000,2276838.478610,10431352.480917,12,6552.000000,6540.646571,1.000000,1,11.353429
H-49,5143.000000,2276838.478610,10431352.480917,12,6547.000000,6540.713131,1.000000,1,6.286869
H-49,5600.000000,2276838.478610,10431352.480917,12,6549.000000,6540.663086,1.000000,1,8.336914
H-49,5966.000000,2276838.478610,10431352.480917,12,6549.790000,6539.979556,1.000000,1,9.810444
H-52,6301.000000,2279644.340577,10428956.085457,12,6608.100000,6608.029483,1.000000,1,0.070517
H-52,6757.000000,2279644.340577,10428956.085457,12,6610.400000,6606.668202,1.000000,1,3.731798
H-52,7031.000000,2279644.340577,10428956.085457,12,6609.860000,6605.981979,1.000000,1,3.878021
H-52,7397.000000,2279644.340577,10428956.085457,12,6609.020000,6605.939179,1.000000,1,3.080821
H-52,7670.000000,2279644.340577,10428956.085457,12,6609.200000,6607.127930,1.000000,1,2.072070
H-52,8218.000000,2279644.340577,10428956.085457,12,6609.120000,6607.312884,1.000000,1,1.807116
H-52,8522.000000,2279644.340577,10428956.085457,12,6612.600000,6606.703451,1.000000,1,5.896549
H-52,8888.000000,2279644.340577,10428956.085457,12,6612.840000,6605.917487,1.000000,1,6.922513
H-52,9314.000000,2279644.340577,10428956.085457,12,6713.160000,6605.445715,1.000000,1,107.714285
H-52,9679.000000,2279644.340577,10428956.085457,12,6619.380000,6605.241469,1.000000,1,14.138531
H-52,9800.000000,2279644.340577,10428956.085457,12,6619.900000,6605.185786,1.000000,1,14.714214
H-52,10410.000000,2279644.340577,10428956.085457,12,6620.020000,6604.961263,1.000000,1,15.058737
H-52,10500.000000,2279644.340577,10428956.085457,12,6620.140000,6604.931885,1.000000,1,15.208115
H-52,10865.000000,2279644.340577,10428956.085457,12,6620.980000,6604.839040,1.000000,1,16.140960
H-54,2739.000000,2276452.449033,10433713.675038,12,6604.000000,6586.048584,1.000000,1,17.951416
H-54,3134.000000,2276452.449033,10433713.675038,12,6597.000000,6585.839461,1.000000,1,11.160539
H-54,3470.000000,2276452.449033,10433713.675038,12,6591.000000,6586.121365,1.000000,1,4.878635
H-54,3652.000000,2276452.449033,10433713.675038,12,6579.000000,6586.486816,1.000000,1,-7.486816
H-55,2739.000000,2275927.219562,10434264.760047,12,6587.000000,6582.902344,1.000000,1,4.097656
H-55,3134.000000,2275927.219562,10434264.760047,12,6586.000000,6582.687889,1.000000,1,3.312111
H-55,3308.000000,2275927.219562,10434264.760047,12,6588.000000,6582.654764,1.000000,1,5.345236
H-55,3652.000000,2275927.219562,10434264.760047,12,6587.000000,6583.510254,1.000000,1,3.489746
H-55,4200.000000,2275927.219562,10434264.760047,12,6553.000000,6584.016846,1.000000,1,-31.016846
H-55,4505.000000,2275927.219562,10434264.760047,12,6584.950000,6582.881378,1.000000,1,2.068622
H-55,4870.000000,2275927.219562,10434264.760047,12,6584.130000,6581.726101,1.000000,1,2.403899
H-55,5296.000000,2275927.219562,10434264.760047,12,6583.530000,6581.281768,1.000000,1,2.248232
H-55,5631.000000,2275927.219562,10434264.760047,12,6583.920000,6581.538442,1.000000,1,2.381558
H-55,5966.000000,2275927.219562,10434264.760047,12,6586.690000,6581.824553,1.000000,1,4.865447
H-55,6320.000000,2275927.219562,10434264.760047,12,6585.720000,6581.627762,1.000000,1,4.092238
H-55,6757.000000,2275927.219562,10434264.760047,12,6585.070000,6580.504540,1.000000,1,4.565460
H-55,7031.000000,2275927.219562,10434264.760047,12,6584.300000,6579.228558,1.000000,1,5.071442
H-55,7397.000000,2275927.219562,10434264.760047,12,6583.640000,6578.436280,1.000000,1,5.203720
H-55,7670.000000,2275927.219562,10434264.760047,12,6583.300000,6579.191895,1.000000,1,4.108105
H-55,8218.000000,2275927.219562,10434264.760047,12,6581.820000,6579.050965,1.000000,1,2.769035
H-55,8522.000000,2275927.219562,10434264.760047,12,6581.120000,6578.587402,1.000000,1,2.532598
H-55,8888.000000,2275927.219562,10434264.760047,12,6580.540000,6578.076708,1.000000,1,2.463292
H-55,9314.000000,2275927.219562,10434264.760047,12,6580.000000,6577.794539,1.000000,1,2.205461
H-55,9679.000000,2275927.219562,10434264.760047,12,6578.780000,6577.817585,1.000000,1,0.962415
H-55,9800.000000,2275927.219562,10434264.760047,12,6579.500000,6577.807387,1.000000,1,1.692613
H-55,10410.000000,2275927.219562,10434264.760047,12,6578.850000,6577.358186,1.000000,1,1.491814
H-55,10714.000000,2275927.219562,10434264.760047,12,6578.500000,6576.706353,1.000000,1,1.793647
H-55,10865.000000,2275927.219562,10434264.760047,12,6578.330000,6576.325379,1.000000,1,2.004621
H-56,2739.000000,2275435.321485,10434308.521084,12,6590.000000,6581.239746,1.000000,1,8.760254
H-56,3134.000000,2275435.321485,10434308.521084,12,6589.000000,6581.009886,1.000000,1,7.990114
H-56,3470.000000,2275435.321485,10434308.521084,12,6588.000000,6581.508683,1.000000,1,6.491317
H-56,3682.000000,2275435.321485,10434308.521084,12,6587.000000,6582.193660,1.000000,1,4.806340
H-56,4139.000000,2275435.321485,10434308.521084,12,6519.000000,6583.123210,1.000000,1,-64.123210
H-56,4505.000000,2275435.321485,10434308.521084,12,6588.000000,6582.481939,1.000000,1,5.518061
H-56,4870.000000,2275435.321485,10434308.521084,12,6586.000000,6581.859449,1.000000,1,4.140551
H-56,5235.000000,2275435.321485,10434308.521084,12,6586.000000,6581.584711,1.000000,1,4.415289
H-56,5600.000000,2275435.321485,10434308.521084,12,6586.000000,6581.827962,1.000000,1,4.172038
H-56,5966.000000,2275435.321485,10434308.521084,12,6587.010000,6581.999113,1.000000,1,5.010887
H-56,6366.000000,2275435.321485,10434308.521084,12,6587.920000,6581.335920,1.000000,1,6.584080
H-56,6712.000000,2275435.321485,10434308.521084,12,6587.100000,6580.637306,1.000000,1,6.462694
H-56,7131.000000,2275435.321485,10434308.521084,12,6586.340000,6579.425725,1.000000,1,6.914275
H-56,7463.000000,2275435.321485,10434308.521084,12,6585.480000,6579.175847,1.000000,1,6.304153
H-56,7860.000000,2275435.321485,10434308.521084,12,6584.800000,6579.567644,1.000000,1,5.232356
H-56,8232.000000,2275435.321485,10434308.521084,12,6583.920000,6579.233806,1.000000,1,4.686194
H-56,8517.000000,2275435.321485,10434308.521084,12,6583.370000,6578.761979,1.000000,1,4.608021
H-56,8955.000000,2275435.321485,10434308.521084,12,6582.820000,6578.145527,1.000000,1,4.674473
H-56,9343.000000,2275435.321485,10434308.521084,12,6582.320000,6577.813463,1.000000,1,4.506537
H-56,9654.000000,2275435.321485,10434308.521084,12,6581.800000,6577.531809,1.000000,1,4.268191
H-56,10022.000000,2275435.321485,10434308.521084,12,6580.820000,6577.166069,1.000000,1,3.653931
H-56,10392.000000,2275435.321485,10434308.521084,12,6581.690000,6576.926457,1.000000,1,4.763543
H-56,10731.000000,2275435.321485,10434308.521084,12,6581.210000,6576.818857,1.000000,1,4.391143
H-56,11159.000000,2275435.321485,10434308.521084,12,6581.210000,6576.759011,1.000000,1,4.450989
H-56,11494.000000,2275435.321485,10434308.521084,12,6580.820000,6576.758055,1.000000,1,4.061945
H-56,11624.000000,2275435.321485,10434308.521084,12,6580.200000,6576.766727,1.000000,1,3.433273
H-57,2739.000000,2275551.691651,10433765.383388,12,6593.000000,6584.042725,1.000000,1,8.957275
H-57,3134.000000,2275551.691651,10433765.383388,12,6593.000000,6583.926224,1.000000,1,9.073776
H-57,3308.000000,2275551.691651,10433765.383388,12,6594.000000,6583.966136,1.000000,1,10.033864
H-6,6301.000000,2279420.898104,10431766.232202,12,6621.540000,6596.241968,1.000000,1,25.298032
H-6,6757.000000,2279420.898104,10431766.232202,12,6617.690000,6595.308818,1.000000,1,22.381182
H-6,7031.000000,2279420.898104,10431766.232202,12,6615.410000,6594.737758,1.000000,1,20.672242
H-6,7397.000000,2279420.898104,10431766.232202,12,6611.370000,6594.546349,1.000000,1,16.823651
H-6,7670.000000,2279420.898104,10431766.232202,12,6609.650000,6595.821289,1.000000,1,13.828711
H-6,8218.000000,2279420.898104,10431766.232202,12,6607.820000,6595.166058,1.000000,1,12.653942
H-6,8522.000000,2279420.898104,10431766.232202,12,6607.570000,6594.632650,1.000000,1,12.937350
H-6,8888.000000,2279420.898104,10431766.232202,12,6603.830000,6594.072933,1.000000,1,9.757067
H-6,9314.000000,2279420.898104,10431766.232202,12,6604.500000,6593.455307,1.000000,1,11.044693
H-6,9679.000000,2279420.898104,10431766.232202,12,6601.290000,6592.700831,1.000000,1,8.589169
H-6,9800.000000,2279420.898104,10431766.232202,12,6601.170000,6592.381950,1.000000,1,8.788050
H-6,10410.000000,2279420.898104,10431766.232202,12,6599.830000,6591.412386,1.000000,1,8.417614
H-6,10714.000000,2279420.898104,10431766.232202,12,6599.770000,6590.979330,1.000000,1,8.790670
H-6,10865.000000,2279420.898104,10431766.232202,12,6599.630000,6590.758543,1.000000,1,8.871457
H-67,6301.000000,2277229.130004,10431433.740241,12,6550.900000,6557.711091,1.000000,1,-6.811091
H-67,6757.000000,2277229.130004,10431433.740241,12,6549.600000,6557.501101,1.000000,1,-7.901101
H-67,7031.000000,2277229.130004,10431433.740241,12,6549.620000,6557.447332,1.000000,1,-7.827332
H-67,7397.000000,2277229.130004,10431433.740241,12,6548.960000,6557.623264,1.000000,1,-8.663264
H-67,7670.000000,2277229.130004,10431433.740241,12,6549.080000,6558.235352,1.000000,1,-9.155352
H-67,8218.000000,2277229.130004,10431433.740241,12,6549.710000,6557.651691,1.000000,1,-7.941691
H-67,8522.000000,2277229.130004,10431433.740241,12,6550.680000,6557.477214,1.000000,1,-6.797214
H-67,8888.000000,2277229.130004,10431433.740241,12,6550.720000,6557.437695,1.000000,1,-6.717695
H-67,9314.000000,2277229.130004,10431433.740241,12,6552.340000,6557.458243,1.000000,1,-5.118243
H-67,9679.000000,2277229.130004,10431433.740241,12,6582.480000,6557.439900,1.000000,1,25.040100
H-67,9800.000000,2277229.130004,10431433.740241,12,6580.620000,6557.429864,1.000000,1,23.190136
H-67,10410.000000,2277229.130004,10431433.740241,12,6581.920000,6557.386451,1.000000,1,24.533549
H-67,10714.000000,2277229.130004,10431433.740241,12,6578.840000,6557.375645,1.000000,1,21.464355
H-67,10865.000000,2277229.130004,10431433.740241,12,6581.610000,6557.372817,1.000000,1,24.237183
H-71,3470.000000,2274243.862042,10433705.795992,12,6520.000000,6554.458586,1.000000,1,-34.458586
H-71,3774.000000,2274243.862042,10433705.795992,12,6504.000000,6554.700607,1.000000,1,-50.700607
H-71,4139.000000,2274243.862042,10433705.795992,12,6529.210000,6554.601563,1.000000,1,-25.391562
H-71,4505.000000,2274243.862042,10433705.795992,12,6506.000000,6554.304926,1.000000,1,-48.304926
H-71,4870.000000,2274243.862042,10433705.795992,12,6509.000000,6554.405235,1.000000,1,-45.405235
H-71,5235.000000,2274243.862042,10433705.795992,12,6508.000000,6554.516985,1.000000,1,-46.516985
H-71,5600.000000,2274243.862042,10433705.795992,12,6507.000000,6554.398926,1.000000,1,-47.398926
H-71,5783.000000,2274243.862042,10433705.795992,12,6515.000000,6554.157959,1.000000,1,-39.157959
H-71,6301.000000,2274243.862042,10433705.795992,12,6549.400000,6554.355379,1.000000,1,-4.955379
H-71,6757.000000,2274243.862042,10433705.795992,12,6537.900000,6554.294478,1.000000,1,-16.394478
H-71,7031.000000,2274243.862042,10433705.795992,12,6530.800000,6554.292627,1.000000,1,-23.492627
H-71,7397.000000,2274243.862042,10433705.795992,12,6533.190000,6554.342270,1.000000,1,-21.152270
H-71,7670.000000,2274243.862042,10433705.795992,12,6535.070000,6554.647949,1.000000,1,-19.577949
H-71,8218.000000,2274243.862042,10433705.795992,12,6534.030000,6554.266065,1.000000,1,-20.236065
H-71,8522.000000,2274243.862042,10433705.795992,12,6536.050000,6554.246908,1.000000,1,-18.196908
H-71,8888.000000,2274243.862042,10433705.795992,12,6533.300000,6554.243326,1.000000,1,-20.943326
H-71,9314.000000,2274243.862042,10433705.795992,12,6528.070000,6554.239738,1.000000,1,-26.169738
H-71,9679.000000,2274243.862042,10433705.795992,12,6528.300000,6554.235103,1.000000,1,-25.935103
H-71,9800.000000,2274243.862042,10433705.795992,12,6528.860000,6554.233970,1.000000,1,-25.373970
H-71,10410.000000,2274243.862042,10433705.795992,12,6529.690000,6551.856800,1.000000,1,-22.166800
H-71,10714.000000,2274243.862042,10433705.795992,12,6518.650000,6552.060013,1.000000,1,-33.410013
H-71,10865.000000,2274243.862042,10433705.795992,12,6520.250000,6552.481792,1.000000,1,-32.231792
H-71,11299.000000,2274243.862042,10433705.795992,12,6520.120000,6554.141504,1.000000,1,-34.021504
H-72,3785.000000,2274723.445412,10434453.638527,12,6564.000000,6581.769133,1.000000,1,-17.769133
H-72,6365.000000,2274723.445412,10434453.638527,12,6564.140000,6580.951328,1.000000,1,-16.811328
H-72,6757.000000,2274723.445412,10434453.638527,12,6564.250000,6580.527930,1.000000,1,-16.277930
H-72,7031.000000,2274723.445412,10434453.638527,12,6564.400000,6580.345975,1.000000,1,-15.945975
H-72,7397.000000,2274723.445412,10434453.638527,12,6564.220000,6580.556146,1.000000,1,-16.336146
H-72,7670.000000,2274723.445412,10434453.638527,12,6564.420000,6581.531250,1.000000,1,-17.111250
H-72,8218.000000,2274723.445412,10434453.638527,12,6564.300000,6580.796965,1.000000,1,-16.496965
H-72,8522.000000,2274723.445412,10434453.638527,12,6564.500000,6580.488770,1.000000,1,-15.988770
H-72,8888.000000,2274723.445412,10434453.638527,12,6564.560000,6580.319115,1.000000,1,-15.759115
H-72,9100.000000,2274723.445412,10434453.638527,12,6564.440000,6580.282247,1.000000,1,-15.842247
H-72,9679.000000,2274723.445412,10434453.638527,12,6563.280000,6580.172246,1.000000,1,-16.892246
H-72,9800.000000,2274723.445412,10434453.638527,12,6564.200000,6580.143757,1.000000,1,-15.943757
H-72,10410.000000,2274723.445412,10434453.638527,12,6564.020000,6579.999403,1.000000,1,-15.979403
