Name,Time,Observed Date,X,Y,Layer,Observed,Computed,Weight,Group,Residual,,,
OW-UT-9,14384,10/19/2011,2276924.223,10433474.25,10,6584.18,6583.946188,1,1,0.233812,,,
OW-UT-9,14760,10/29/2012,2276924.223,10433474.25,10,6584.32,6583.833315,1,1,0.486685,,,
OW-UT-9,15171,12/14/2013,2276924.223,10433474.25,10,6584.29,6583.683004,1,1,0.606996,,,
OW-UT-9,15543,12/21/2014,2276924.223,10433474.25,10,6584.42,6583.602411,1,1,0.817589,,,
OW-UT-9,15847,10/21/2015,2276924.223,10433474.25,10,6584.23,6583.728267,1,1,0.501733,,,
OW-UT-9,16204,10/12/2016,2276924.223,10433474.25,10,6584,6584.006108,1,1,-0.006108,,,
OW-UT-9,16584,10/27/2017,2276924.223,10433474.25,10,6584.15,6584.096177,1,1,0.053823,,,
OW-UT-9,16933,10/11/2018,2276924.223,10433474.25,10,6584,6584.261804,1,1,-0.261804,,,
OW-UT-9,17308,10/21/2019,2276924.223,10433474.25,10,6583.65,6584.859279,1,1,-1.209279,,,
OW-UT-9,17674,10/21/2020,2276924.223,10433474.25,10,6583.61,6585.371987,1,1,-1.761987,,,
OW-UT-9,17843,4/8/2021,2276924.223,10433474.25,10,6583.12,6585.449759,1,1,-2.329759,,,
RL-1,11493,11/19/2003,2273426.575,10436180.03,11,6540.12,6545.608759,1,1,-5.488759,,,
RL-1,11885,12/15/2004,2273426.575,10436180.03,11,6502.87,6545.18891,1,1,-42.31891,,,
RL-1,12215,11/10/2005,2273426.575,10436180.03,11,6539.34,6544.897193,1,1,-5.557193,,,
RL-1,12614,12/14/2006,2273426.575,10436180.03,11,6538.53,6544.680354,1,1,-6.150354,,,
RL-1,12928,10/24/2007,2273426.575,10436180.03,11,6540.02,6544.620256,1,1,-4.600256,,,
RL-1,13298,10/28/2008,2273426.575,10436180.03,11,6538.95,6544.62852,1,1,-5.67852,,,
RL-1,13587,8/13/2009,2273426.575,10436180.03,11,6539.14,6544.657617,1,1,-5.517617,,,
RL-1,14028,10/28/2010,2273426.575,10436180.03,11,6540.37,6544.697048,1,1,-4.327048,,,
RL-1,14384,10/19/2011,2273426.575,10436180.03,11,6539.4,6544.707792,1,1,-5.307792,,,
RL-1,14812,12/20/2012,2273426.575,10436180.03,11,6538.96,6544.687243,1,1,-5.727243,,,
RL-1,15171,12/14/2013,2273426.575,10436180.03,11,6539.41,6544.665772,1,1,-5.255772,,,
RL-1,15543,12/21/2014,2273426.575,10436180.03,11,6539.63,6544.753358,1,1,-5.123358,,,
RL-1,15846,10/20/2015,2273426.575,10436180.03,11,6539.4,6545.132484,1,1,-5.732484,,,
RL-1,16204,10/12/2016,2273426.575,10436180.03,11,6539.58,6545.691468,1,1,-6.111468,,,
RL-1,16583,10/26/2017,2273426.575,10436180.03,11,6539.1,6545.796721,1,1,-6.696721,,,
RL-1,16931,10/9/2018,2273426.575,10436180.03,11,6539.32,6546.071523,1,1,-6.751523,,,
RL-1,17308,10/21/2019,2273426.575,10436180.03,11,6539.06,6547.009875,1,1,-7.949875,,,
RL-1,17673,10/20/2020,2273426.575,10436180.03,11,6539.04,6547.561986,1,1,-8.521986,,,
RL-1,17843,4/8/2021,2273426.575,10436180.03,11,6538.86,6547.503085,1,1,-8.643085,,,
RL-3,11493,11/19/2003,2272829.669,10436743.17,12,6538.63,6539.064297,1,1,-0.434297,,,
RL-3,11888,12/18/2004,2272829.669,10436743.17,12,6533.85,6538.705928,1,1,-4.855928,,,
RL-3,12215,11/10/2005,2272829.669,10436743.17,12,6537.38,6538.440217,1,1,-1.060217,,,
RL-3,12614,12/14/2006,2272829.669,10436743.17,12,6536.31,6538.186388,1,1,-1.876388,,,
RL-3,12928,10/24/2007,2272829.669,10436743.17,12,6538.28,6538.058498,1,1,0.221502,,,
RL-3,13285,10/15/2008,2272829.669,10436743.17,12,6538.59,6537.978934,1,1,0.611066,,,
RL-3,13585,8/11/2009,2272829.669,10436743.17,12,6536.8,6537.94504,1,1,-1.14504,,,
RL-3,13965,8/26/2010,2272829.669,10436743.17,12,6538.86,6537.923593,1,1,0.936407,,,
RL-3,14383,10/18/2011,2272829.669,10436743.17,12,6537.26,6537.900699,1,1,-0.640699,,,
RL-3,14760,10/29/2012,2272829.669,10436743.17,12,6537.54,6537.869201,1,1,-0.329201,,,
RL-3,15143,11/16/2013,2272829.669,10436743.17,12,6537.71,6537.83855,1,1,-0.12855,,,
RL-3,15489,10/28/2014,2272829.669,10436743.17,12,6537.5,6537.887793,1,1,-0.387793,,,
RL-3,15846,10/20/2015,2272829.669,10436743.17,12,6537.34,6538.231757,1,1,-0.891757,,,
RL-3,16205,10/13/2016,2272829.669,10436743.17,12,6538,6538.702821,1,1,-0.702821,,,
RL-3,16583,10/26/2017,2272829.669,10436743.17,12,6537.38,6538.777577,1,1,-1.397577,,,
RL-3,16931,10/9/2018,2272829.669,10436743.17,12,6537.57,6539.01307,1,1,-1.44307,,,
RL-3,17308,10/21/2019,2272829.669,10436743.17,12,6537.18,6539.828901,1,1,-2.648901,,,
RL-3,17722,12/8/2020,2272829.669,10436743.17,12,6537.08,6540.272989,1,1,-3.192989,,,
RL-4,11492,11/18/2003,2271869.105,10437573.85,12,6528.84,6520.389432,1,1,8.450568,,,
RL-4,11886,12/16/2004,2271869.105,10437573.85,12,6527.73,6520.074482,1,1,7.655518,,,
RL-4,12214,11/9/2005,2271869.105,10437573.85,12,6527.6,6519.832942,1,1,7.767058,,,
RL-4,12613,12/13/2006,2271869.105,10437573.85,12,6527.04,6519.575162,1,1,7.464838,,,
RL-4,12928,10/24/2007,2271869.105,10437573.85,12,6528.62,6519.410487,1,1,9.209513,,,
RL-4,13284,10/14/2008,2271869.105,10437573.85,12,6528.85,6519.268488,1,1,9.581512,,,
RL-4,13586,8/12/2009,2271869.105,10437573.85,12,6527.44,6519.177962,1,1,8.262038,,,
RL-4,13963,8/24/2010,2271869.105,10437573.85,12,6528.96,6519.096832,1,1,9.863168,,,
RL-4,14383,10/18/2011,2271869.105,10437573.85,12,6527.6,6519.027941,1,1,8.572059,,,
RL-4,14760,10/29/2012,2271869.105,10437573.85,12,6527.89,6518.972757,1,1,8.917243,,,
RL-4,15143,11/16/2013,2271869.105,10437573.85,12,6528.1,6518.927697,1,1,9.172303,,,
RL-4,15489,10/28/2014,2271869.105,10437573.85,12,6527.81,6518.946902,1,1,8.863098,,,
RL-4,15846,10/20/2015,2271869.105,10437573.85,12,6528.01,6519.175057,1,1,8.834943,,,
RL-4,16203,10/11/2016,2271869.105,10437573.85,12,6527.92,6519.4916,1,1,8.4284,,,
RL-4,16583,10/26/2017,2271869.105,10437573.85,12,6527.76,6519.537009,1,1,8.222991,,,
RL-4,16931,10/9/2018,2271869.105,10437573.85,12,6527.95,6519.709218,1,1,8.240782,,,
RL-4,17303,10/16/2019,2271869.105,10437573.85,12,6527.97,6520.287427,1,1,7.682573,,,
RL-4,17674,10/21/2020,2271869.105,10437573.85,12,6527.8,6520.634617,1,1,7.165383,,,
RL-5,11492,11/18/2003,2272899.086,10437697.87,12,6538.02,6536.529009,1,1,1.490991,,,
RL-5,11886,12/16/2004,2272899.086,10437697.87,12,6536.97,6536.201426,1,1,0.768574,,,
RL-5,12213,11/8/2005,2272899.086,10437697.87,12,6537,6535.948804,1,1,1.051196,,,
RL-5,12613,12/13/2006,2272899.086,10437697.87,12,6535.6,6535.678704,1,1,-0.078704,,,
RL-5,12928,10/24/2007,2272899.086,10437697.87,12,6537.87,6535.511847,1,1,2.358153,,,
RL-5,13285,10/15/2008,2272899.086,10437697.87,12,6538.17,6535.370704,1,1,2.799296,,,
RL-5,13585,8/11/2009,2272899.086,10437697.87,12,6536.87,6535.279589,1,1,1.590411,,,
RL-5,13963,8/24/2010,2272899.086,10437697.87,12,6538.3,6535.190141,1,1,3.109859,,,
RL-5,14385,10/20/2011,2272899.086,10437697.87,12,6537,6535.101591,1,1,1.898409,,,
RL-5,14760,10/29/2012,2272899.086,10437697.87,12,6537.29,6535.022555,1,1,2.267445,,,
RL-5,15143,11/16/2013,2272899.086,10437697.87,12,6537.57,6534.950825,1,1,2.619175,,,
RL-5,15489,10/28/2014,2272899.086,10437697.87,12,6537.21,6534.962228,1,1,2.247772,,,
RL-5,15846,10/20/2015,2272899.086,10437697.87,12,6537.36,6535.245561,1,1,2.114439,,,
RL-5,16204,10/12/2016,2272899.086,10437697.87,12,6537.29,6535.638028,1,1,1.651972,,,
RL-5,16583,10/26/2017,2272899.086,10437697.87,12,6536.99,6535.661,1,1,1.329,,,
RL-5,16931,10/9/2018,2272899.086,10437697.87,12,6537,6535.857268,1,1,1.142732,,,
RL-5,17303,10/16/2019,2272899.086,10437697.87,12,6536.75,6536.585848,1,1,0.164152,,,
RL-5,17673,10/20/2020,2272899.086,10437697.87,12,6536.86,6536.991743,1,1,-0.131743,,,
RL-6,11885,12/15/2004,2268087.678,10437135.77,1,6450.89,6439.458548,1,1,11.431452,,,
RL-6,12171,9/27/2005,2268087.678,10437135.77,1,6448.11,6438.582847,1,1,9.527153,,,
RL-6,12613,12/13/2006,2268087.678,10437135.77,1,6448.9,6437.238188,1,1,11.661812,,,
RL-6,12928,10/24/2007,2268087.678,10437135.77,1,6450.11,6436.302329,1,1,13.807671,,,
RL-6,13285,10/15/2008,2268087.678,10437135.77,1,6449.49,6435.288626,1,1,14.201374,,,
RL-6,13585,8/11/2009,2268087.678,10437135.77,1,6447.74,6434.496244,1,1,13.243756,,,
RL-6,13964,8/25/2010,2268087.678,10437135.77,1,6449.53,6433.606405,1,1,15.923595,,,
RL-6,14385,10/20/2011,2268087.678,10437135.77,1,6449.15,6432.764196,1,1,16.385804,,,
RL-6,14760,10/29/2012,2268087.678,10437135.77,1,6449.39,6432.135722,1,1,17.254278,,,
RL-6,15143,11/16/2013,2268087.678,10437135.77,1,6449.38,6431.637131,1,1,17.742869,,,
RL-6,15489,10/28/2014,2268087.678,10437135.77,1,6448.74,6431.432189,1,1,17.307811,,,
RL-6,15846,10/20/2015,2268087.678,10437135.77,1,6448.23,6431.84359,1,1,16.38641,,,
RL-6,16203,10/11/2016,2268087.678,10437135.77,1,6450.58,6432.652443,1,1,17.927557,,,
RL-6,16582,10/25/2017,2268087.678,10437135.77,1,6452.44,6432.939844,1,1,19.500156,,,
RL-6,16931,10/9/2018,2268087.678,10437135.77,1,6451.11,6433.445553,1,1,17.664447,,,
RL-6,17303,10/16/2019,2268087.678,10437135.77,1,6451.62,6435.033651,1,1,16.586349,,,
RL-6,17673,10/20/2020,2268087.678,10437135.77,1,6451.63,6436.268264,1,1,15.361736,,,
UW-1,16205,10/13/2016,2276830.848,10429801.08,8,6551.29,6500.832269,1,1,50.457731,,,
UW-1,16581,10/24/2017,2276830.848,10429801.08,8,6550.6,6501.346753,1,1,49.253247,,,
UW-1,16931,10/9/2018,2276830.848,10429801.08,8,6550.17,6502.101823,1,1,48.068177,,,
UW-1,17308,10/21/2019,2276830.848,10429801.08,8,6553.06,6504.026445,1,1,49.033555,,,
UW-1,17679,10/26/2020,2276830.848,10429801.08,8,6550.9,6505.785433,1,1,45.114567,,,
Residual Mean,-0.298056,,,,,,,,,,,,
Absolute Residual Mean,15.355424,,,,,,,,,,,,
Residual Std. Deviation,23.719286,,,,,,,,,,,,
Sum of Squares,810841.1623,,,,,,,,,,,,
RMS Error,23.721159,,,,,,,,,,,,
Min. Residual,-94.296102,,,,,,,,,,,,
Max. Residual,120.557577,,,,,,,,,,,,
Number of Observations,1441,,,,,,,,,,,,
Range in Observations,390.14,,,,,,,,,,,,
Scaled Residual Std. Deviation,0.060797,,,,,,,,,,,,
Scaled Absolute Residual Mean,0.039359,,,,,,,,,,,,
Scaled RMS Error,0.060802,,,,,,,,,,,,
Scaled Residual Mean,-0.000764,,,,,,,,,,,,
